trial,timestep,scenario,power,stress,detection,is_attack,yaw_0,yaw_1,yaw_2
2,0,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,1,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,2,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,3,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,4,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,5,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,6,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,7,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,8,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,9,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,10,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,11,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,12,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,13,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,14,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,15,baseline,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,16,baseline,2801830.463879268,0.08789059754921823,False,False,-0.02929686584973941,-0.02929686584973941,-0.02929686584973941
2,17,baseline,2801830.463879268,0.08789059754921823,False,False,-0.02929686584973941,-0.02929686584973941,-0.02929686584973941
2,18,baseline,2801830.463879268,0.08789059754921823,False,False,-0.02929686584973941,-0.02929686584973941,-0.02929686584973941
2,19,baseline,2801830.463879268,0.08789059754921823,False,False,-0.02929686584973941,-0.02929686584973941,-0.02929686584973941
2,20,baseline,2801830.463879268,0.08789059754921823,False,False,-0.02929686584973941,-0.02929686584973941,-0.02929686584973941
2,21,baseline,2801830.463879268,0.08789059754921823,False,False,-0.02929686584973941,-0.02929686584973941,-0.02929686584973941
