trial,timestep,scenario,power,stress,detection,is_attack,yaw_0,yaw_1,yaw_2
2,0,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,1,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,2,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,3,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,4,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,5,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,6,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,7,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,8,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,9,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,10,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,11,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,12,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,13,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,14,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,15,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,16,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,17,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,18,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,19,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,20,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,21,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,22,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,23,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,24,static_ids,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
2,25,static_ids,2801830.463879183,0.08789061715304967,False,False,0.02929687238434989,-0.02929687238434989,-0.02929687238434989
2,26,static_ids,2801830.463879183,0.08789061715304967,False,False,0.02929687238434989,-0.02929687238434989,-0.02929687238434989
2,27,static_ids,2801830.463879183,0.08789061715304967,False,False,0.02929687238434989,-0.02929687238434989,-0.02929687238434989
2,28,static_ids,2801830.463879183,0.08789061715304967,False,False,0.02929687238434989,-0.02929687238434989,-0.02929687238434989
