trial,timestep,scenario,power,stress,detection,is_attack,yaw_0,yaw_1,yaw_2
3,0,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,1,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,2,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,3,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,4,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,5,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,6,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,7,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,8,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,9,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,10,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,11,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,12,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,13,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,14,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,15,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,16,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,17,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,18,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,19,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,20,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,21,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,22,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,23,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,24,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,25,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,26,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,27,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,28,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,29,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,30,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
3,31,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,32,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,33,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,34,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,35,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,36,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,37,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,38,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,39,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,40,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,41,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,42,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,43,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,44,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,45,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,46,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,47,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,48,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,49,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,50,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,51,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,52,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,53,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,54,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,55,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,56,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,57,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,58,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,59,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,60,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,61,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,62,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,63,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,64,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,65,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,66,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,67,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,68,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,69,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,70,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,71,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,72,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
3,73,cares,2801830.4638791964,0.0878906139345608,False,False,0.029296871311520267,0.029296871311520267,0.029296871311520267
