trial,timestep,scenario,power,stress,detection,is_attack,yaw_0,yaw_1,yaw_2
0,0,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,1,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,2,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,3,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,4,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,5,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,6,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,7,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,8,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,9,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,10,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,11,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,12,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,13,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,14,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,15,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,16,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,17,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,18,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,19,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,20,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,21,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,22,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,23,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,24,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,25,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,26,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,27,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,28,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,29,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,30,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,31,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,32,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,33,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,34,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,35,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,36,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,37,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,38,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,39,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,40,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,41,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,42,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,43,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,44,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
0,45,cares,2801830.6561841466,0.0,False,False,0.0,0.0,0.0
